label,original_label,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,bbox_width,bbox_height,bbox_depth,min_intensity,max_intensity,sum_intensity,area,mean_intensity,sum_intensity_times_x,mass_center_x,sum_intensity_times_y,mass_center_y,sum_intensity_times_z,mass_center_z,sum_x,centroid_x,sum_y,centroid_y,sum_z,centroid_z,sum_distance_to_centroid,mean_distance_to_centroid,sum_distance_to_mass_center,mean_distance_to_mass_center,standard_deviation_intensity,max_distance_to_centroid,max_distance_to_mass_center,mean_max_distance_to_centroid_ratio,mean_max_distance_to_mass_center_ratio,annotated_class,key
30,30,652,633,0,699,677,0,48,45,1,8857,29537,26690352,1605,16629.502,18062529000,676.7438,17474800000,654.72345,0,0,1085904,676.5757,1049746,654.0473,0,0,24714.838,15.398652,24732.95,15.409937,3703.1138,26.945223,27.42444,1.749843,1.7796595,1,150
31,31,1366,637,0,1430,704,0,65,68,1,8947,37290,46203740,2657,17389.44,64493085000,1395.8413,31105608000,673.22705,0,0,3709768,1396.2244,1785467,671.9861,0,0,55531.965,20.900251,55574.098,20.91611,4207.639,40.069035,40.930492,1.9171556,1.9568884,1,155
32,32,817,640,0,856,721,0,40,82,1,8232,32893,44416396,2589,17155.81,37175263000,836.9717,30340528000,683.093,0,0,2165976,836.6072,1762000,680.57166,0,0,55694.29,21.511892,55910.805,21.59552,4361.806,41.742805,44.017033,1.9404525,2.0382483,1,160
33,33,761,659,0,808,706,0,48,48,1,9967,30774,26379390,1709,15435.57,20729690000,785.82904,18027438000,683.391,0,0,1342350,785.45935,1167885,683.37335,0,0,26672.736,15.607219,26677.703,15.610125,2752.6677,25.64829,25.485067,1.6433607,1.6325986,1,165
34,34,712,695,0,760,747,0,49,53,1,8705,32694,28004794,1857,15080.664,20620368000,736.3157,20186702000,720.8302,0,0,1366709,735.9768,1338625,720.8535,0,0,30542.178,16.447052,30545.967,16.449093,3271.741,27.65966,27.573103,1.6817397,1.6762689,1,170
35,35,624,702,0,675,762,0,52,61,1,11005,38356,45558532,2203,20680.223,29461193000,646.6669,33403500000,733.1997,0,0,1427217,647.85156,1616593,733.81433,0,0,40587.703,18.423832,40663.88,18.45841,4475.332,34.65249,33.5729,1.8808513,1.8188403,1,175
36,36,1436,722,0,1483,799,0,48,78,1,8097,29995,45877216,3046,15061.463,66988520000,1460.1697,34906620000,760.8705,0,0,4447177,1460.0056,2315311,760.11523,0,0,66408.09,21.801739,66434.266,21.810331,3105.2317,39.40379,40.094257,1.8073691,1.8383149,1,180
37,37,1495,728,0,1527,776,0,33,49,1,10744,32272,19824940,1094,18121.518,29942510000,1510.3455,14895700000,751.36163,0,0,1652166,1510.2065,821903,751.2824,0,0,14882.949,13.604157,14884.021,13.605138,3772.684,26.3765,26.351217,1.9388558,1.9368578,1,185
38,38,51,753,0,105,812,0,55,60,1,9749,33453,39445496,2418,16313.274,3098815000,78.55941,30923104000,783.9451,0,0,186271,77.03516,1895011,783.7101,0,0,45157.492,18.675556,45264.86,18.71996,3645.5276,32.286335,32.410427,1.7288018,1.73133,1,190
39,39,0,769,0,41,811,0,42,43,1,9919,18934,15307109,1128,13570.132,311685980,20.362173,12087096000,789.6394,0,0,23014,20.402481,890994,789.88824,0,0,15130.376,13.413453,15131.92,13.414823,1668.9116,24.606024,24.799953,1.8344288,1.8486978,1,195
40,40,718,776,0,753,832,0,36,57,1,9545,34057,27370004,1592,17192.213,20146557000,736.08167,21998154000,803.73224,0,0,1171132,735.6357,1279228,803.53516,0,0,24934.836,15.662585,24944.572,15.668701,3763.4026,28.662971,28.418005,1.8300282,1.8136797,1,200
41,41,1529,809,0,1578,870,0,50,62,1,9277,38259,45778296,2528,18108.504,71085820000,1552.8279,38392996000,838.6724,0,0,3928520,1554.0032,2122406,839.5593,0,0,48424.965,19.155445,48529.465,19.196783,4543.018,31.903446,32.13808,1.6655028,1.6741389,1,205
42,42,766,812,0,789,837,0,24,26,1,11797,25997,8463474,448,18891.682,6585904600,778.1562,6970668000,823.61786,0,0,348356,777.5803,368836,823.2946,0,0,3625.2651,8.092109,3632.7305,8.108773,3124.3176,14.400386,14.72969,1.7795591,1.8165127,1,210
43,43,1443,826,0,1502,878,0,60,53,1,6751,19612,26614548,2409,11047.965,39186096000,1472.3563,22687200000,852.43604,0,0,3545713,1471.861,2054891,853.0058,0,0,44815.984,18.603563,44842.62,18.61462,1999.3068,31.181227,30.889893,1.6760889,1.6594425,1,215
44,44,1059,827,0,1138,886,0,80,60,1,6540,18952,33118328,3414,9700.74,36459626000,1100.8898,28358078000,856.26544,0,0,3757680,1100.6678,2924442,856.60284,0,0,76990.414,22.55138,76997.7,22.553516,1607.4268,41.691265,41.925667,1.8487234,1.8589414,1,220
45,45,1325,833,0,1367,895,0,43,63,1,6974,24611,26064064,2033,12820.493,35009556000,1343.2117,22495939000,863.10175,0,0,2730406,1343.0427,1759218,865.331,0,0,36250.406,17.830992,36460.44,17.934303,2804.568,33.31634,33.49294,1.8684514,1.867535,1,225
46,46,784,843,0,819,887,0,36,45,1,9649,39924,19417104,1239,15671.593,15528830000,799.75006,16781557000,864.2667,0,0,991949,800.6045,1071145,864.5238,0,0,16707.293,13.484498,16733.457,13.505614,3889.8547,23.114733,23.576761,1.7141708,1.7457007,1,230
47,47,833,845,0,872,916,0,40,72,1,6760,24072,29200176,2357,12388.704,24880826000,852.07794,25716152000,880.6849,0,0,2008707,852.23035,2075288,880.4786,0,0,46199.324,19.6009,46203.1,19.602503,2616.3738,36.924103,37.080658,1.8837962,1.8916287,1,235
48,48,38,862,0,77,904,0,40,43,1,8489,33044,17992048,1206,14918.779,1064767800,59.179913,15879144000,882.5646,0,0,71236,59.067993,1062882,881.32837,0,0,16214.893,13.445185,16267.494,13.488801,3298.8386,24.38346,24.315151,1.8135458,1.8026177,1,240
49,49,96,876,0,130,918,0,35,43,1,10053,21235,14475004,1066,13578.803,1630549900,112.64591,12980776000,896.7719,0,0,120112,112.67542,956195,896.9934,0,0,13633.152,12.789074,13633.686,12.789574,1719.0444,26.002298,26.198849,2.033165,2.0484536,1,245
50,50,11,886,0,37,925,0,27,40,1,11413,28706,14676903,866,16947.926,356764480,24.307884,13276484000,904.58344,0,0,21147,24.419168,783752,905.0254,0,0,9833.14,11.354665,9837.205,11.359359,2724.7766,20.14065,20.59329,1.7737776,1.812892,1,250
51,51,746,896,0,779,950,0,34,55,1,10056,36454,25733792,1346,19118.717,19592782000,761.36395,23791086000,924.50757,0,0,1024000,760.77264,1244509,924.598,0,0,19799.389,14.709798,19806.184,14.714847,4506.0195,28.993534,29.0577,1.9710355,1.9747198,1,255
52,52,187,913,0,223,973,0,37,61,1,10732,37403,36478120,1739,20976.492,7545116000,206.8395,34435154000,943.99475,0,0,358304,206.04025,1642982,944.7855,0,0,28946.307,16.645374,29006.658,16.68008,4698.5737,32.76701,31.811121,1.9685354,1.9071324,1,260
53,53,269,917,0,308,966,0,40,50,1,7911,28692,19414180,1253,15494.158,5618343400,289.3938,18289175000,942.05237,0,0,361721,288.68396,1179914,941.6712,0,0,18296.832,14.60242,18318.062,14.619364,3283.0408,28.468332,27.751528,1.9495627,1.8982719,1,265
54,54,1385,922,0,1437,983,0,53,62,1,6636,28388,29214908,2596,11253.817,41171230000,1409.2542,27795464000,951.4137,0,0,3660080,1409.8922,2470316,951.5856,0,0,50263.453,19.361885,50286.113,19.370615,2844.6746,33.919838,33.75717,1.7518872,1.7427001,1,270
55,55,101,926,0,131,957,0,31,32,1,14482,31325,16223876,732,22163.764,1879773700,115.86465,15277582000,941.6727,0,0,84768,115.803276,689443,941.862,0,0,7584.655,10.36155,7585.6514,10.362911,3028.8728,17.926716,18.02451,1.7301191,1.7393287,1,275
56,56,935,937,0,1001,996,0,67,60,1,6668,28412,32368996,3009,10757.393,31405836000,970.2443,31311983000,967.34485,0,0,2920173,970.47955,2911293,967.5284,0,0,62805.254,20.872467,62813.07,20.875065,2494.1702,35.76023,35.550426,1.7132728,1.7030091,1,280
57,57,95,996,0,120,1033,0,26,38,1,11793,30422,16949008,777,21813.395,1824537700,107.64864,17204517000,1015.07513,0,0,83576,107.56242,788594,1014.9215,0,0,8445.3,10.869112,8445.782,10.869733,3885.2031,19.463793,19.633406,1.7907436,1.8062454,1,285
58,58,134,1000,0,179,1058,0,46,59,1,7787,21887,22311158,1954,11418.197,3484414700,156.17365,22934565000,1027.9415,0,0,305374,156.28148,2008182,1027.7288,0,0,33423.203,17.105017,33426.1,17.1065,1860.9631,31.134674,30.902636,1.8202071,1.8064849,1,290
59,59,265,1008,0,314,1064,0,50,57,1,10697,28934,41854816,2114,19798.873,12140809000,290.06958,43317953000,1034.9574,0,0,612598,289.78146,2189444,1035.6877,0,0,36900.85,17.455463,36926.24,17.467474,3433.1816,29.09723,29.06229,1.6669412,1.6637946,1,295
60,60,1310,1015,0,1368,1068,0,59,54,1,7027,23914,28460928,2451,11611.966,38126790000,1339.6187,29701622000,1043.5929,0,0,3284465,1340.051,2556944,1043.2249,0,0,46219.414,18.85737,46236.508,18.864344,2303.6921,35.283913,35.38102,1.871094,1.87555,1,300
61,61,16,1025,0,58,1061,0,43,37,1,9169,24802,14439183,1193,12103.255,537450750,37.221687,15052602000,1042.483,0,0,44472,37.27745,1243840,1042.6152,0,0,15596.85,13.073638,15597.581,13.074251,1877.0128,21.724548,21.697073,1.6617064,1.6595271,1,305
62,62,177,1034,0,225,1084,0,49,51,1,6982,18188,21472464,1855,11575.452,4326003000,201.46748,22761665000,1060.0397,0,0,374426,201.8469,1967260,1060.5176,0,0,30241.799,16.302856,30259.535,16.312418,1807.1445,27.013634,26.620918,1.6569878,1.6319419,1,310
63,63,717,1057,0,793,1119,0,77,63,1,6888,24897,46383796,3594,12905.898,35007037000,754.7255,50440856000,1087.4672,0,0,2710759,754.2457,3906229,1086.8751,0,0,82509.52,22.957575,82542.35,22.96671,2745.1963,40.578987,40.356163,1.7675642,1.7571591,1,315
64,64,66,1065,0,102,1110,0,37,46,1,13999,38182,33940310,1423,23851.238,2828442000,83.33578,36846068000,1085.6138,0,0,119428,83.92692,1546649,1086.8932,0,0,20435.436,14.360812,20498.732,14.405293,4179.2046,23.957626,25.28043,1.668264,1.7549403,1,320
65,65,0,1086,0,31,1118,0,32,33,1,8681,24586,12208691,759,16085.232,155728880,12.755576,13480283000,1104.1547,0,0,10115,13.326746,838284,1104.4585,0,0,8221.8125,10.832428,8232.293,10.846236,3044.5942,21.963634,21.377258,2.027582,1.970938,1,325
66,66,1315,1099,0,1347,1137,0,33,39,1,12577,33008,20545218,975,21072.018,27350186000,1331.219,22991987000,1119.0919,0,0,1298072,1331.3558,1090603,1118.5671,0,0,11578.248,11.875126,11584.725,11.881768,4010.7578,20.364908,20.90706,1.7149215,1.7595917,1,330
67,67,161,1112,0,203,1160,0,43,49,1,7665,21862,22186490,1732,12809.752,4007537700,180.62964,25225624000,1136.9813,0,0,313949,181.26385,1968760,1136.6975,0,0,27265.479,15.742193,27284.428,15.753134,2707.9133,26.377756,26.429853,1.6756088,1.6777521,1,335
68,68,81,1120,0,125,1154,0,45,35,1,9149,22957,16134378,1214,13290.262,1680680000,104.167625,18353914000,1137.5656,0,0,126188,103.943985,1381170,1137.7018,0,0,16461.67,13.559859,16463.055,13.561,2113.0955,23.871681,23.796473,1.7604667,1.7547727,1,340
69,69,1374,1134,0,1410,1173,0,37,40,1,11148,29463,21154860,1096,19301.879,29467520000,1392.9434,24404589000,1153.6162,0,0,1526948,1393.2007,1264322,1153.5785,0,0,13738.738,12.535345,13740.612,12.537055,3394.3828,20.820385,20.950047,1.6609343,1.6710501,1,345
70,70,116,1138,0,155,1186,0,40,49,1,8806,22084,19607588,1390,14106.179,2640052200,134.64441,22755449000,1160.543,0,0,187328,134.76834,1613657,1160.9043,0,0,20144.637,14.492544,20146.62,14.493971,2099.3093,27.718012,27.9938,1.9125705,1.93141,1,350
71,71,0,1140,0,38,1179,0,39,40,1,6954,22194,17022328,1239,13738.763,292228300,17.16735,19713526000,1158.098,0,0,21477,17.33414,1436169,1159.1356,0,0,16614.793,13.409841,16654.914,13.442223,3022.1255,25.819458,24.945066,1.9254112,1.8557248,1,355
72,72,216,1146,0,273,1199,0,58,54,1,6140,17544,24792900,2489,9960.988,6072698000,244.93698,29074225000,1172.6836,0,0,609954,245.05988,2919670,1173.0293,0,0,47043.78,18.900677,47051.145,18.903635,1762.7396,31.428873,31.449049,1.6628438,1.6636509,1,360
73,73,1334,1159,0,1365,1218,0,32,60,1,9900,33130,20616416,1299,15870.989,27813988000,1349.1185,24493867000,1188.0759,0,0,1752649,1349.2294,1544538,1189.0208,0,0,20703.77,15.938236,20727.67,15.956635,3195.1123,31.275702,31.005816,1.9623063,1.9431299,1,365
74,74,882,1164,0,949,1233,0,68,70,1,5185,20421,33815170,3672,9208.924,30973483000,915.96423,40519380000,1198.2606,0,0,3362311,915.662,4402855,1199.0345,0,0,84077.04,22.896797,84115.49,22.907269,1618.707,37.945316,37.76415,1.6572325,1.6485662,1,370
75,75,574,1165,0,663,1258,0,90,94,1,5537,19336,55308120,6225,8884.838,34212966000,618.5885,67208577000,1215.1665,0,0,3856381,619.49896,7551132,1213.0332,0,0,185159.28,29.744461,185522.97,29.802885,1748.9329,48.61537,50.866802,1.6344345,1.7067745,1,375
76,76,53,1169,0,98,1210,0,46,42,1,8139,25858,20552340,1439,14282.376,1553892900,75.60662,24446145000,1189.458,0,0,108300,75.2606,1710999,1189.0194,0,0,20785.684,14.444532,20794.275,14.450503,2785.7217,24.638094,25.172739,1.7057039,1.7419974,1,380
77,77,1374,1186,0,1404,1245,0,31,60,1,6982,23237,23055624,1533,15039.546,32045658000,1389.928,27979581000,1213.5686,0,0,2130024,1389.4481,1863066,1215.3073,0,0,24774.709,16.160933,24870.197,16.22322,3338.4875,29.904434,31.581165,1.8504151,1.9466643,1,385
78,78,142,1199,0,189,1243,0,48,45,1,7672,24908,21866130,1611,13573.016,3622556000,165.66972,26710882000,1221.5642,0,0,266992,165.73059,1967611,1221.36,0,0,24477.527,15.193995,24479.576,15.195267,2772.8298,25.25452,25.128038,1.6621382,1.6536753,1,390
79,79,65,1217,0,105,1267,0,41,51,1,7918,23130,20989840,1625,12916.824,1775246300,84.576454,26063892000,1241.7385,0,0,135756,83.54215,2017919,1241.7963,0,0,24991.105,15.379142,25024.475,15.399676,2336.849,26.611965,27.015747,1.7303934,1.7543062,1,395
80,80,1451,1236,0,1506,1276,0,56,41,1,6990,21067,22723300,1766,12867.101,33583202000,1477.9192,28522020000,1255.1884,0,0,2611109,1478.5442,2216475,1255.082,0,0,28780.947,16.297253,28792.025,16.303524,2946.6182,29.08411,29.697243,1.784602,1.821523,1,400
81,81,1017,1237,0,1083,1274,0,67,38,1,6873,26724,24793398,1781,13921.055,26050537000,1050.7046,31129586000,1255.5594,0,0,1870465,1050.233,2235590,1255.2443,0,0,31692.99,17.795053,31704.965,17.801777,3123.8943,34.013435,34.541924,1.9113983,1.9403638,1,405
82,82,1250,1243,0,1301,1296,0,52,54,1,11853,31826,39755530,2130,18664.568,50673037000,1274.6162,50469757000,1269.5029,0,0,2715789,1275.0183,2705180,1270.0376,0,0,37369.582,17.544405,37390.35,17.554155,2865.4917,31.664112,30.99565,1.8047982,1.7657158,1,410
83,83,196,1245,0,252,1309,0,57,65,1,5671,15446,23741924,2556,9288.702,5289808400,222.80453,30274787000,1275.1615,0,0,569529,222.82042,3259156,1275.1001,0,0,50964.62,19.939209,50966.02,19.939756,1334.4567,38.773853,38.71246,1.9446034,1.941471,1,415
84,84,49,1265,0,116,1329,0,68,65,1,5878,21998,39674170,3299,12026.119,3330470400,83.945564,51313525000,1293.3737,0,0,272556,82.61776,4272895,1295.2091,0,0,72310.53,21.918924,72577.49,21.999846,2597.3057,38.070942,38.25853,1.7368983,1.7390363,1,420
85,85,1213,1272,0,1261,1337,0,49,66,1,10810,31778,32999968,1729,19086.158,40846920000,1237.7867,43178630000,1308.4446,0,0,2138222,1236.6814,2260218,1307.2401,0,0,31582.244,18.266191,31596.785,18.274601,3765.836,39.493576,41.09023,2.1621134,2.2484884,1,425
86,86,246,1288,0,286,1333,0,41,46,1,8045,21642,20567644,1421,14474.0625,5454342000,265.19043,26961790000,1310.8838,0,0,377187,265.4377,1862362,1310.5995,0,0,20260.754,14.258095,20266.094,14.261853,3015.454,24.712929,24.351007,1.733256,1.7074224,1,430
87,87,329,1295,0,379,1370,0,51,76,1,7364,28243,45089080,3057,14749.454,16017977000,355.25183,60070040000,1332.2526,0,0,1083609,354.4681,4074883,1332.9679,0,0,65586.37,21.454487,65650.75,21.475548,3524.7615,38.052223,38.53444,1.7736254,1.7943403,1,435
88,88,1509,1299,0,1539,1353,0,31,55,1,8809,31702,17303556,1168,14814.688,26369946000,1523.961,22926630000,1324.9664,0,0,1780230,1524.1696,1548016,1325.3562,0,0,17101.08,14.6413355,17101.334,14.641553,3181.541,27.907919,28.323032,1.9061047,1.9344282,1,440
89,89,1162,1325,0,1210,1384,0,49,60,1,7251,20110,22372052,1994,11219.686,26574055000,1187.8239,30279444000,1353.4496,0,0,2368122,1187.6239,2699786,1353.9548,0,0,35506.535,17.806688,35514.78,17.810823,1982.3198,34.739285,34.4545,1.9509121,1.9344697,1,445
90,90,1041,1330,0,1073,1391,0,33,62,1,7636,24185,21621650,1581,13675.933,22879728000,1058.1859,29434018000,1361.3215,0,0,1671979,1057.5452,2151050,1360.5629,0,0,25698.154,16.254366,25730.002,16.274511,2592.4622,30.774626,31.483147,1.8933145,1.9345064,1,450
91,91,1080,1332,0,1114,1376,0,35,45,1,9184,30262,20460328,1290,15860.72,22433001000,1096.4146,27690648000,1353.3824,0,0,1414949,1096.8597,1745503,1353.1031,0,0,17688.078,13.711688,17699.057,13.720199,3432.873,23.60133,23.571793,1.7212564,1.7180358,1,455
92,92,102,1333,0,158,1385,0,57,53,1,6062,18865,21760726,2029,10724.853,2829477600,130.0268,29569905000,1358.8657,0,0,262951,129.59636,2757117,1358.8551,0,0,36169.03,17.826038,36174.105,17.828539,2105.0684,33.19023,33.54243,1.8618962,1.8813897,1,460
93,93,1129,1338,0,1165,1401,0,37,64,1,8428,23676,20961166,1600,13100.729,23979364000,1143.99,28770562000,1372.565,0,0,1830767,1144.2294,2195338,1372.0862,0,0,27484.371,17.177732,27475.963,17.172476,2630.146,35.065514,35.476402,2.0413353,2.0658875,1,465
94,94,181,1346,0,228,1382,0,48,37,1,6904,25444,18265286,1380,13235.714,3731157800,204.27591,24918542000,1364.257,0,0,281778,204.18695,1883063,1364.5383,0,0,19494.785,14.126656,19497.273,14.128458,3440.8684,23.819132,23.735723,1.6861126,1.6799939,1,470
95,95,279,1354,0,317,1404,0,39,51,1,7353,25454,20914864,1446,14463.945,6200566300,296.46698,28827302000,1378.3165,0,0,429549,297.06018,1993636,1378.7247,0,0,21090.553,14.585444,21111.418,14.5998745,3717.3296,25.776823,26.069038,1.7672977,1.785566,1,475
96,96,1591,1360,0,1607,1387,0,17,28,1,13272,29001,7095136,363,19545.83,11357920000,1600.8037,9743819000,1373.3096,0,0,580884,1600.2314,498422,1373.0634,0,0,2741.704,7.552904,2752.6362,7.58302,3484.8713,15.493335,15.027371,2.0513084,1.9817132,1,480
97,97,1478,1375,0,1516,1424,0,39,50,1,8264,21632,21226616,1574,13485.778,31777202000,1497.045,29708378000,1399.5814,0,0,2356290,1497.0076,2203207,1399.7502,0,0,23776.605,15.105847,23777.443,15.10638,2557.2908,25.237764,25.389729,1.6707281,1.6807288,1,485
98,98,1075,1392,0,1108,1427,0,34,36,1,12369,32159,19701848,910,21650.38,21501663000,1091.3527,27766067000,1409.3129,0,0,993279,1091.5153,1282157,1408.9636,0,0,10454.693,11.488673,10459.356,11.493797,3422.0652,19.683456,19.87442,1.7132924,1.7291431,1,490
99,99,199,1396,0,237,1447,0,39,52,1,7902,25319,19389944,1371,14142.921,4239537200,218.64618,27580686000,1422.4221,0,0,299676,218.58206,1950078,1422.3763,0,0,19866.756,14.490705,19868.135,14.491711,2953.5925,26.82735,26.754305,1.851349,1.8461798,1,495
100,100,255,1407,0,290,1458,0,36,52,1,6459,21919,17670852,1429,12365.887,4805888000,271.96695,25298876000,1431.6727,0,0,389262,272.40167,2046948,1432.434,0,0,21054.732,14.733892,21082.01,14.752981,2528.3923,26.995466,26.804045,1.832202,1.8168561,1,500
101,101,1030,1411,0,1067,1448,0,38,38,1,10173,30966,19881616,973,20433.316,20838638000,1048.136,28407497000,1428.8324,0,0,1019127,1047.407,1390898,1429.4944,0,0,11942.147,12.273533,11960.586,12.292483,4249.33,22.671738,23.646563,1.8472055,1.9236603,1,505
102,102,1543,1426,0,1577,1459,0,35,34,1,10447,24229,15627352,914,17097.76,24359322000,1558.762,22547573000,1442.8275,0,0,1424425,1558.4519,1318692,1442.7703,0,0,10520.855,11.510783,10523.473,11.513646,2560.2908,20.09356,20.331697,1.7456292,1.7658783,1,510
103,103,1156,1437,0,1207,1486,0,52,50,1,6525,23754,24069804,2087,11533.208,28402418000,1180.0021,35186627000,1461.8577,0,0,2463809,1180.5507,3051621,1462.2047,0,0,35995.188,17.247335,36011.246,17.25503,2608.1326,27.429132,27.926706,1.5903403,1.6184676,1,515
104,104,1101,1445,0,1135,1493,0,35,49,1,9129,29476,20430744,1255,16279.478,22840090000,1117.9275,30015435000,1469.1307,0,0,1403169,1118.063,1844299,1469.561,0,0,17149.84,13.665212,17157.783,13.67154,3760.0227,24.637299,24.550014,1.802921,1.7957022,1,520
105,105,1051,1448,0,1088,1489,0,38,42,1,9124,24805,20147132,1235,16313.467,21590182000,1071.6256,29577976000,1468.0986,0,0,1322738,1071.0428,1814181,1468.9724,0,0,16464.777,13.331803,16499.936,13.360271,3054.8118,22.15616,22.65742,1.6619028,1.6958802,1,525
106,106,214,1465,0,258,1504,0,45,40,1,6458,20760,19319900,1368,14122.734,4527372300,234.33727,28673200000,1484.1278,0,0,321791,235.22734,2031461,1484.9861,0,0,19455.762,14.222048,19505.559,14.25845,3188.495,25.420671,26.063248,1.7874129,1.827916,1,530
107,107,111,1476,0,146,1533,0,36,58,1,6167,21525,20414740,1722,11855.249,2632350500,128.94362,30727696000,1505.1721,0,0,221646,128.71428,2591261,1504.7972,0,0,28159.94,16.353043,28166.13,16.356638,2995.6843,29.965551,30.264133,1.8324144,1.8502661,1,535
108,108,1319,1479,0,1383,1538,0,65,60,1,6627,18372,30058952,2913,10318.898,40559620000,1349.3358,45363350000,1509.1461,0,0,3933516,1350.3315,4393982,1508.4044,0,0,59549.387,20.44263,59620.676,20.467104,1562.4548,33.469875,34.680447,1.6372588,1.6944481,1,540
109,109,1248,1484,0,1285,1549,0,38,66,1,6554,19372,22383472,1965,11391.08,28355314000,1266.797,33903272000,1514.6565,0,0,2489623,1266.9838,2977142,1515.085,0,0,34917.668,17.769806,34918.887,17.770426,2163.1912,34.283997,34.735394,1.92934,1.9546742,1,545
110,110,1464,1486,0,1500,1533,0,37,48,1,9907,22611,14260471,1048,13607.319,21108607000,1480.218,21490307000,1506.9844,0,0,1551457,1480.398,1579564,1507.2175,0,0,14224.653,13.573142,14221.893,13.570508,2079.7014,26.15488,26.35535,1.9269584,1.9421049,1,550
111,111,1514,1498,0,1553,1533,0,40,36,1,10393,24221,16746325,1081,15491.513,25671205000,1532.9456,25359763000,1514.348,0,0,1656697,1532.5597,1637097,1514.4283,0,0,13619.348,12.598842,13624.546,12.60365,2106.8682,22.060734,21.68302,1.7510128,1.7203763,1,555
112,112,180,1511,0,235,1584,0,56,74,1,5270,19732,25296268,2575,9823.794,5303147500,209.64151,39254258000,1551.7806,0,0,539580,209.54564,3997082,1552.2649,0,0,51558.195,20.0226,51586.418,20.033562,1920.9568,41.29383,40.813663,2.062361,2.0372646,1,560
113,113,1398,1513,0,1452,1586,0,55,74,1,7479,22446,40478864,3018,13412.4795,57728254000,1426.1333,62639100000,1547.452,0,0,4303157,1425.8306,4672995,1548.3746,0,0,64789.06,21.467546,64823.656,21.47901,2510.434,38.12781,38.99185,1.7760675,1.8153468,1,565
